id,timestamp,is_mobile,gender,age,education,experience,fm,REDUCE_NEGATION_COUNT_original_time,REDUCE_NEGATION_COUNT_original_correct,REDUCE_NEGATION_COUNT_original_index,REDUCE_NEGATION_COUNT_original_formula,REDUCE_NEGATION_COUNT_rewritten_time,REDUCE_NEGATION_COUNT_rewritten_correct,REDUCE_NEGATION_COUNT_rewritten_index,REDUCE_NEGATION_COUNT_rewritten_formula,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_time,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_correct,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_index,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_formula,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_time,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_correct,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_index,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_formula,ELIMINATE_NEGATION_original_time,ELIMINATE_NEGATION_original_correct,ELIMINATE_NEGATION_original_index,ELIMINATE_NEGATION_original_formula,ELIMINATE_NEGATION_rewritten_time,ELIMINATE_NEGATION_rewritten_correct,ELIMINATE_NEGATION_rewritten_index,ELIMINATE_NEGATION_rewritten_formula,REDUCE_NEGATION_LEVEL_original_time,REDUCE_NEGATION_LEVEL_original_correct,REDUCE_NEGATION_LEVEL_original_index,REDUCE_NEGATION_LEVEL_original_formula,REDUCE_NEGATION_LEVEL_rewritten_time,REDUCE_NEGATION_LEVEL_rewritten_correct,REDUCE_NEGATION_LEVEL_rewritten_index,REDUCE_NEGATION_LEVEL_rewritten_formula,REDUCE_OPERATOR_COUNT_original_time,REDUCE_OPERATOR_COUNT_original_correct,REDUCE_OPERATOR_COUNT_original_index,REDUCE_OPERATOR_COUNT_original_formula,REDUCE_OPERATOR_COUNT_rewritten_time,REDUCE_OPERATOR_COUNT_rewritten_correct,REDUCE_OPERATOR_COUNT_rewritten_index,REDUCE_OPERATOR_COUNT_rewritten_formula,REDUCE_OPERATOR_NESTING_original_time,REDUCE_OPERATOR_NESTING_original_correct,REDUCE_OPERATOR_NESTING_original_index,REDUCE_OPERATOR_NESTING_original_formula,REDUCE_OPERATOR_NESTING_rewritten_time,REDUCE_OPERATOR_NESTING_rewritten_correct,REDUCE_OPERATOR_NESTING_rewritten_index,REDUCE_OPERATOR_NESTING_rewritten_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_formula,total_time,total_correct
65c482f265337212ebe45ff5,2024-02-08T07:29:54.071Z,FALSE,M,36,MSc,10,some,19456.8,TRUE,7,((A & !B) -> (!C & D)),11920.3,TRUE,11,((A -> B) | (!C & D)),22854.5,TRUE,14,(A <-> ((B & C & !D) | (D & !E))),47672.5,TRUE,3,(A <-> !(((B & C) -> D) & (D -> E))),48520.1,TRUE,1,((A & !B) -> (!C & !D)),27212.7,FALSE,10,((C | D) -> (A -> B)),29100.2,TRUE,13,(A -> (B -> (C -> !(D | E)))),41918.2,FALSE,9,(A -> (B -> (C -> (!D & !E)))),21196.1,TRUE,4,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),18719.7,TRUE,15,(!A | (!C & !D & !B & !E)),55619.7,TRUE,0,((!A & (B | C)) -> !D),11929.2,TRUE,8,(A | (!B & !C) | !D),15592.5,TRUE,6,(A -> ((B | C | D) & (E | F))),11984.6,TRUE,12,(!A | (B & E) | (C & E) | (D & E) | (B & F) | (C & F) | (D & F)),21027.5,TRUE,2,(!(A | B) -> !(C | D | (E & F))),23759.7,TRUE,5,((A | B | !E | !F) & (A | B | !D) & (A | B | !C)),428484.3,14
65c4841f65337212ebe46032,2024-02-08T07:34:55.851Z,FALSE,F,24,BSc,2,none,11769.2,TRUE,10,(!A -> ((B & !C) <-> D)),12774.6,TRUE,0,(A | ((B & !C) <-> D)),23602.7,TRUE,2,(A <-> ((B & C & !D) | (D & !E))),25166.9,TRUE,7,(A <-> !(((B & C) -> D) & (D -> E))),23485,TRUE,8,((!A & (B | C)) -> !D),11882,TRUE,12,(((B | C) & D) -> A),19417.9,TRUE,3,(A -> (B -> (C -> !(D | E)))),12980.6,TRUE,15,(A -> (B -> (C -> (!D & !E)))),8814.6,TRUE,9,((A & B) | (C & B) | (D & B)),10683,TRUE,5,(B & (A | C | D)),18170.6,TRUE,6,(A -> ((B & C & D) -> !E)),15535.2,TRUE,11,(!A | !B | !C | !D | !E),10203.5,TRUE,14,(A -> ((B | C | D) & (E | F))),21204.2,TRUE,13,(!A | (B & E) | (C & E) | (D & E) | (B & F) | (C & F) | (D & F)),15032,TRUE,4,(!(A | B) -> !(C | D | (E & F))),12335.1,TRUE,1,((A | B | !E | !F) & (A | B | !D) & (A | B | !C)),253057.1,16
65c4882765337212ebe460c8,2024-02-08T07:52:07.333Z,FALSE,M,46,BSc,22,some,27608.3,TRUE,7,((A <-> (B & !C)) | (C & !D)),33916.8,TRUE,3,((C -> D) -> (A <-> (B & !C))),13050.4,TRUE,4,(A -> (!B & !C & (D | E | F))),17697.9,TRUE,11,(A -> (!(B | C) & (D | E | F))),25047.4,TRUE,1,((!A & !B & C & D) -> E),20802.1,TRUE,13,((C & D) -> (A | B | E)),15883.2,FALSE,8,(A <-> !(B | C | D | E)),16596.4,TRUE,15,(A <-> (!B & !C & !D & !E)),27281,TRUE,6,((A & B) | (C & B) | (D & B)),28729.5,TRUE,0,(B & (A | C | D)),21092.9,TRUE,2,((A & !(B | C)) -> D),7526.8,TRUE,14,(!A | B | C | D),27619.8,TRUE,5,(A -> ((B & C) <-> !D)),36856,TRUE,12,(!A | (B & C & !D) | (!C & D) | (!B & D)),21623.1,TRUE,10,(A -> ((B | C | D) & (E | F))),23997.3,TRUE,9,((!A | B | C | D) & (!A | E | F)),365328.9,15
65c48ccb65337212ebe4612d,2024-02-08T08:11:55.091Z,FALSE,M,34,BSc,8,none,12367.3,FALSE,5,((A & !B) -> (!C & D)),22087.8,TRUE,2,((A -> B) | (!C & D)),16639.5,TRUE,10,(A <-> ((B & C & !D) | (D & !E))),12263.4,TRUE,3,(A <-> !(((B & C) -> D) & (D -> E))),17639.4,TRUE,7,((A & B & !C & !D & !E) -> F),13575,TRUE,1,((A & B) -> (C | D | E | F)),13295.8,FALSE,13,(A <-> !(B | C | D | E)),28242.2,TRUE,0,(A <-> (!B & !C & !D & !E)),26007.8,TRUE,4,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),7607.6,TRUE,14,(!A | (!C & !D & !B & !E)),13895.4,TRUE,12,(A -> (B -> ((C & D) -> E))),9151.5,TRUE,8,(!A | !B | !C | !D | E),13167.4,TRUE,9,(A -> (!B & !C & (D | E | F))),22015,TRUE,15,(!A | (!B & !C & D) | (!B & !C & E) | (!B & !C & F)),9655.5,TRUE,6,(!A -> ((B & !C) <-> D)),13303.8,TRUE,11,((A | !B | C | D) & (A | B | !D) & (A | !C | !D)),250914.4,14
65c4945c65337212ebe46178,2024-02-08T08:44:12.179Z,FALSE,F,43,MSc,15,none,12020.2,TRUE,1,(A -> (B & !C & !D)),13452.4,FALSE,7,((B -> (C | D)) -> !A),10208.2,TRUE,6,(!A & !B & !C & !D),12000.1,TRUE,8,!(A | B | C | D),19427.9,TRUE,10,((A & !B & !C) -> D),11881.7,TRUE,12,(A -> (B | C | D)),18350.1,TRUE,15,((A & !(B | C)) -> D),18717,TRUE,11,((A & !B & !C) -> D),28259.4,TRUE,9,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),34959.1,TRUE,14,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),16167.5,TRUE,2,(A -> ((B & C) -> D)),14650.9,TRUE,0,(!A | !B | !C | D),15619.7,TRUE,13,(A <-> ((B & C & !D) | (D & !E))),37670.9,TRUE,3,((A & B & C & !D) | (!A & !B & !D) | (!A & !C & !D) | (!A & D & E) | (A & D & !E)),12269.9,TRUE,4,(A -> ((B | C | D) & (E | F))),12553,TRUE,5,((!A | B | C | D) & (!A | E | F)),288208,15
65c49ef265337212ebe461c5,2024-02-08T09:29:22.725Z,TRUE,M,24,MSc,8,some,16302,FALSE,0,(A -> (B & !C & !D)),18113,TRUE,4,((B -> (C | D)) -> !A),20863,FALSE,2,((A | B) -> (C & !D & !E)),12563,TRUE,9,((A | B) -> !(C -> (D | E))),11999,TRUE,3,((A & B & !C & !D & !E) -> F),23090,TRUE,10,((A & B) -> (C | D | E | F)),13391,TRUE,8,((A & !(B | C)) -> D),10054,TRUE,5,((A & !B & !C) -> D),10810,FALSE,15,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),12089,TRUE,6,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),8489,TRUE,11,((A & (B | C)) -> D),5754,TRUE,12,(!A | (!B & !C) | D),10458,TRUE,14,((!A & !B & !C) -> (D <-> E)),9657,TRUE,13,(A | B | C | (!D & !E) | (D & E)),14331,FALSE,7,(A <-> ((B & C & D & !E) | (E & !F))),20621,TRUE,1,((A | !B | !C | !D | E) & (A | !E | F) & (!A | B | E) & (!A | C | E) & (!A | D | E) & (!A | !E | !F)),218584,12
65c4a23965337212ebe46210,2024-02-08T09:43:21.793Z,TRUE,M,35,BSc,15,some,27201.8,TRUE,0,((A <-> (B & !C)) | (C & !D)),17583.6,TRUE,4,((C -> D) -> (A <-> (B & !C))),23442.6,FALSE,3,(A <-> ((B & C & !D) | (D & !E))),50141.6,TRUE,14,(A <-> !(((B & C) -> D) & (D -> E))),6640.4,FALSE,7,((A & !B & !C) -> !D),11770,TRUE,11,((A & D) -> (B | C)),20014.5,TRUE,13,(A -> (B -> (C -> !(D | E)))),27092.3,TRUE,6,(A -> (B -> (C -> (!D & !E)))),13855.4,TRUE,9,((A & B) | (C & B) | (D & B)),14650.1,TRUE,8,(B & (A | C | D)),,,2,((A & !(B | C)) -> D),13839.6,TRUE,5,(!A | B | C | D),27211.5,TRUE,15,(!A -> ((B & !C) <-> D)),39171.6,TRUE,1,(A | (B & !C & D) | (C & !D) | (!B & !D)),10639.7,TRUE,12,(A -> (!B & !C & (D | E | F))),22260.2,TRUE,10,((!A | D | E | F) & (!A | !C) & (!A | !B)),325514.9,13
65c4a53f65337212ebe46272,2024-02-08T09:56:15.249Z,,,,NaN,,NaN,26187.5,TRUE,8,(!A -> ((B & !C) <-> D)),17077.3,FALSE,3,(A | ((B & !C) <-> D)),13375.7,TRUE,12,(A -> (!B & !C & !D)),22283.7,TRUE,14,(A -> !(B | C | D)),13297.4,TRUE,15,!(A & !B & !C & D),17383.3,FALSE,7,((A & D) -> (B | C)),11975.6,TRUE,5,((A & B & C) -> !(D | E)),21556.5,TRUE,0,((A & B & C) -> (!D & !E)),18862.4,TRUE,2,((A & B) | (C & B) | (D & B)),9930.5,TRUE,10,(B & (A | C | D)),22373.8,TRUE,13,(((A | B) & C) -> !D),23012.1,TRUE,9,((!A & !B) | !C | !D),33062,TRUE,6,(A -> ((B | C | D) & E)),20268.8,TRUE,11,(!A | (B & E) | (C & E) | (D & E)),30266.4,FALSE,4,((A <-> (B & C & !D)) | (D & !E)),46419,TRUE,1,((A | !B | !C | D) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),347332,13
65c4a90c65337212ebe462bc,2024-02-08T10:12:28.801Z,FALSE,M,47,MSc,28,expert,21223,TRUE,9,((A <-> (B & C & D & !E)) | (E & !F)),29215.9,TRUE,8,((E -> F) -> (A <-> (B & C & D & !E))),10751.8,TRUE,11,(!A & !B & !C & !D),13113.6,TRUE,0,!(A | B | C | D),13094.6,TRUE,3,!(A & !B & !C & D),17039.8,TRUE,6,((A & D) -> (B | C)),41976.4,FALSE,2,(A -> (B -> (C -> !(D | E)))),31520.5,TRUE,5,(A -> (B -> (C -> (!D & !E)))),24663.3,TRUE,13,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),9526.7,TRUE,1,(!A | (!C & !D & !B & !E)),24567.4,TRUE,10,(((A | B) & C) -> !D),11960.2,TRUE,15,((!A & !B) | !C | !D),36551.9,TRUE,14,((A <-> (B & !C)) | (C & !D)),28270.9,TRUE,7,((A & B & !C) | (!A & !B) | (!A & C) | (C & !D)),16607.5,TRUE,12,(!A -> ((B & !C) <-> D)),19775.6,TRUE,4,((A | !B | C | D) & (A | B | !D) & (A | !C | !D)),349859.1,15
65c4a9c565337212ebe462eb,2024-02-08T10:15:33.959Z,,,,NaN,,NaN,39016.2,TRUE,1,((A <-> (B & C & !D)) | (D & !E)),47469.5,TRUE,15,((D -> E) -> (A <-> (B & C & !D))),29961.6,FALSE,5,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),48132.6,TRUE,8,!(A & (B | C | D | E)),26602.6,TRUE,7,((!A & !B & !C) -> (D <-> E)),12214.3,TRUE,4,(A | B | C | (D <-> E)),11075,TRUE,14,(A -> (B -> (C -> !(D | E)))),17399.7,TRUE,11,(A -> (B -> (C -> (!D & !E)))),44680.5,TRUE,0,((A & B) | (C & B) | (D & B)),12769.1,TRUE,3,(B & (A | C | D)),41335.7,TRUE,6,(A -> (B -> ((C & D) -> E))),13759.5,TRUE,10,(!A | !B | !C | !D | E),41906.3,TRUE,2,(A <-> ((B & C & !D) | (D & !E))),59038.1,TRUE,12,((A & B & C & !D) | (!A & !B & !D) | (!A & !C & !D) | (!A & D & E) | (A & D & !E)),20694,TRUE,9,((A <-> (B & !C)) | (C & !D)),30023.1,TRUE,13,((A | !B | C) & (!A | B | C) & (!A | !C | !D)),496077.8,15
65c4b6a465337212ebe4636c,2024-02-08T11:10:28.185Z,FALSE,M,30,MSc,10,some,33358.7,TRUE,15,(A -> (B & !C & !D)),22730.4,TRUE,13,((B -> (C | D)) -> !A),20902.6,TRUE,5,(!A & !B & !C & !D & !E),16401.1,TRUE,9,!(A | B | C | D | E),18901.9,TRUE,2,((A & !B & !C) -> D),14065.9,TRUE,14,(A -> (B | C | D)),29609.5,TRUE,8,((A & !(B | C)) -> D),13433.6,TRUE,6,((A & !B & !C) -> D),24574.2,TRUE,1,((A & B) | (C & B) | (D & B) | (E & B)),25944,TRUE,7,(B & (A | C | D | E)),26419.6,TRUE,4,((!A & (B | C)) -> !D),23015.1,TRUE,10,(A | (!B & !C) | !D),24788.5,TRUE,11,((A & B) -> (C & (D | E))),18394.7,TRUE,12,(!(A & B) | (C & D) | (C & E)),20727.9,TRUE,0,(A <-> ((B & C & D & !E) | (E & !F))),35186.3,TRUE,3,((A | !B | !C | !D | E) & (A | !E | F) & (!A | B | E) & (!A | C | E) & (!A | D | E) & (!A | !E | !F)),368454,16
65c4b97765337212ebe463b7,2024-02-08T11:22:31.025Z,FALSE,F,31,BSc,8,none,23570.8,TRUE,8,((A <-> (B & C & !D)) | (D & !E)),7761.6,TRUE,4,((D -> E) -> (A <-> (B & C & !D))),20639.1,TRUE,1,(A -> (!B & !C & (D | E | F))),32600.1,TRUE,7,(A -> (!(B | C) & (D | E | F))),10829.2,TRUE,6,((A & B & !C & !D & !E) -> !F),7975.1,TRUE,0,((A & B & F) -> (C | D | E)),2863.2,TRUE,3,(A -> (B -> (C -> !(D | E)))),3885,TRUE,2,(A -> (B -> (C -> (!D & !E)))),15809.4,TRUE,5,((A & B) | (C & B) | (D & B) | (E & B)),4004.8,TRUE,14,(B & (A | C | D | E)),4418.7,TRUE,12,(A -> (B -> ((C & D) -> E))),4273.7,TRUE,10,(!A | !B | !C | !D | E),12951.1,TRUE,15,((A <-> (B & !C)) | (C & !D)),15471.6,TRUE,13,((A & B & !C) | (!A & !B) | (!A & C) | (C & !D)),21126.1,TRUE,9,(A <-> ((B & C & !D) | (D & !E))),28476.7,TRUE,11,((A | !B | !C | D) & (A | !D | E) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),216656.2,16
65c4d45365337212ebe46402,2024-02-08T13:17:07.126Z,TRUE,M,65,PhD,40,none,,,3,((A <-> (B & !C)) | (C & !D)),19170,TRUE,13,((C -> D) -> (A <-> (B & !C))),57110.4,TRUE,0,(!A & !B & !C & !D & !E),15206.5,TRUE,11,!(A | B | C | D | E),10039.3,TRUE,15,(!(A | B) -> !(C | D | (E & F))),,,2,((C | D | (E & F)) -> (A | B)),,,1,((A & B & C) -> !(D | E)),14447.1,TRUE,9,((A & B & C) -> (!D & !E)),18285.4,TRUE,5,((A & B) | (C & B) | (D & B) | (E & B)),8193,TRUE,14,(B & (A | C | D | E)),31391.3,TRUE,6,(((A | B) & C) -> !D),13269.5,TRUE,10,((!A & !B) | !C | !D),20966,TRUE,12,(A -> ((B | C | D) & E)),24139.8,TRUE,4,(!A | (B & E) | (C & E) | (D & E)),26591.4,TRUE,8,(A <-> ((B & C & D & !E) | (E & !F))),38164.3,TRUE,7,((A | !B | !C | !D | E) & (A | !E | F) & (!A | B | E) & (!A | C | E) & (!A | D | E) & (!A | !E | !F)),296974,13
65c4eb9565337212ebe46445,2024-02-08T14:56:21.432Z,FALSE,F,37,MSc,15,some,27248.1,TRUE,12,((A <-> (B & C & !D)) | (D & !E)),27647.3,TRUE,4,((D -> E) -> (A <-> (B & C & !D))),29823.2,TRUE,9,(A -> (!B & !C & (D | E | F))),23108.7,FALSE,7,(A -> (!(B | C) & (D | E | F))),18742.3,TRUE,13,!(A & B & !C & D),13600,TRUE,6,((A & B & D) -> C),15039.8,TRUE,5,((A & !(B | C)) -> D),14912.1,TRUE,10,((A & !B & !C) -> D),26984.1,TRUE,1,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),22488,TRUE,8,(!A | (!C & !D & !B & !E)),22715.7,TRUE,0,((A & (B | C | D | E)) -> F),26263.2,FALSE,3,(!A | (!B & !C & !D & !E) | F),12847.8,TRUE,2,(A -> ((B & C) <-> !D)),28312.4,TRUE,11,(!A | (B & C & !D) | (!C & D) | (!B & D)),47819,TRUE,14,(A <-> ((B & C & D & !E) | (E & !F))),44160.4,TRUE,15,((A | !B | !C | !D | E) & (A | !E | F) & (!A | B | E) & (!A | C | E) & (!A | D | E) & (!A | !E | !F)),401712.1,14
65c536f365337212ebe46492,2024-02-08T20:17:55.927Z,TRUE,M,32,MSc,10,some,13592,TRUE,10,((A & !B) -> (!C & D)),12271.7,TRUE,15,((A -> B) | (!C & D)),39620.8,TRUE,0,(A <-> ((B & C & D & !E) | (E & !F))),41770.6,FALSE,9,(A <-> !(((B & C & D) -> E) & (E -> F))),31221.5,TRUE,5,((A & B & !C & !D & !E) -> F),20664.8,TRUE,12,((A & B) -> (C | D | E | F)),14842.8,TRUE,8,((A & B & C) -> !(D | E)),11004.2,TRUE,2,((A & B & C) -> (!D & !E)),16641.5,TRUE,11,((A & B) | (C & B) | (D & B)),8315.7,TRUE,7,(B & (A | C | D)),15794.5,TRUE,1,(((A | B) & C) -> D),12701.9,TRUE,13,((!A & !B) | !C | D),10054.2,FALSE,4,(A -> ((B & C) <-> !D)),14946.6,TRUE,14,(!A | (B & C & !D) | (!C & D) | (!B & D)),13701.8,TRUE,6,((A <-> (B & C & D & !E)) | (E & !F)),27856.2,TRUE,3,((A | !B | !C | !D | E) & (!A | B | E) & (!A | C | E) & (!A | D | E) & (!A | !E | !F)),305000.8,14
65c5741165337212ebe464dd,2024-02-09T00:38:41.136Z,TRUE,M,42,BSc,17,NaN,27412,TRUE,7,((A & !B) -> (!C & D)),10961,TRUE,1,((A -> B) | (!C & D)),16035,TRUE,2,(!A & !B & !C & !D & !E),17181,TRUE,14,!(A | B | C | D | E),22898,TRUE,3,((!A & !B & C) -> D),11064,TRUE,5,(C -> (A | B | D)),25482,TRUE,8,((A & !(B | C)) -> D),21830,TRUE,0,((A & !B & !C) -> D),26071,TRUE,13,((A & B) | (C & B) | (D & B)),14251,TRUE,15,(B & (A | C | D)),18837,TRUE,9,((!A & (B | C)) -> !D),23658,TRUE,4,(A | (!B & !C) | !D),14014,TRUE,11,(A -> ((B | C | D) & (E | F))),59562,FALSE,12,(!A | (B & E) | (C & E) | (D & E) | (B & F) | (C & F) | (D & F)),39970,TRUE,10,((A <-> (B & C & !D)) | (D & !E)),47519,TRUE,6,((A | !B | !C | D) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),396745,15
65c58fac65337212ebe46528,2024-02-09T02:36:28.925Z,TRUE,M,32,BSc,10,some,6770.5,TRUE,8,((A & !B) -> (!C & D)),8433.1,TRUE,14,((A -> B) | (!C & D)),17654.1,TRUE,12,((A | B) -> (C & !D & !E)),46949,FALSE,9,((A | B) -> !(C -> (D | E))),21564.4,TRUE,2,((!A & !B & !C) -> (D <-> E)),9012.7,TRUE,6,(A | B | C | (D <-> E)),10584.9,TRUE,4,(A -> (B -> (C -> !(D | E)))),7286.1,TRUE,15,(A -> (B -> (C -> (!D & !E)))),18622.1,TRUE,1,((A & B) | (C & B) | (D & B)),6292,TRUE,10,(B & (A | C | D)),18639.7,TRUE,13,(((A | B) & C) -> D),18599.1,TRUE,3,((!A & !B) | !C | D),21059.5,TRUE,7,(A <-> ((B & C & D & !E) | (E & !F))),15707.7,TRUE,5,((A & B & C & D & !E) | (!A & !B & !E) | (!A & !C & !E) | (!A & !D & !E) | (!A & E & F) | (A & E & !F)),21189.7,TRUE,11,((A <-> (B & !C)) | (C & !D)),17287.1,TRUE,0,((A | !B | C) & (!A | B | C) & (!A | !C | !D)),265651.7,15
65c5f47465337212ebe46573,2024-02-09T09:46:28.233Z,FALSE,M,38,MSc,13,none,6334,TRUE,3,(A -> (!B & !C & D)),22609,TRUE,1,((D -> (B | C)) -> !A),,,5,(A -> (!B & !C & !D)),8136,TRUE,11,(A -> !(B | C | D)),18616,TRUE,2,(!A -> (!B & !C & !D)),6753,TRUE,12,((B | C | D) -> A),8788,TRUE,9,(A <-> !(B | C | D | E)),8787,TRUE,8,(A <-> (!B & !C & !D & !E)),9207,TRUE,14,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),12719,TRUE,7,(!A | (!C & !D & !B & !E)),,,6,((!A & (B | C)) -> !D),6700,TRUE,15,(A | (!B & !C) | !D),,,4,((A & B) -> (C & (D | E))),15825,TRUE,13,(!(A & B) | (C & D) | (C & E)),24515,FALSE,10,(A <-> ((B & C & !D) | (D & !E))),95991,TRUE,0,((A | !B | !C | D) & (A | !D | E) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),244980,12
65c5fadd65337212ebe465ef,2024-02-09T10:13:49.931Z,TRUE,M,22,Other,1,none,,,8,((A & !B) -> (!C & D)),21999.2,FALSE,10,((A -> B) | (!C & D)),16688.5,TRUE,9,((A | B) -> (C & !D & !E)),29691.3,TRUE,1,((A | B) -> !(C -> (D | E))),17481.3,TRUE,7,!(A & !B & !C & D),10728,TRUE,15,((A & D) -> (B | C)),25661.8,TRUE,3,(A <-> !(B | C | D | E)),8622.3,TRUE,14,(A <-> (!B & !C & !D & !E)),,,5,((A & B) | (C & B) | (D & B)),10237.1,TRUE,12,(B & (A | C | D)),12755.2,TRUE,13,((!A & (B | C)) -> !D),10819.3,TRUE,2,(A | (!B & !C) | !D),6370.9,TRUE,4,(A -> (!B & !C & (D | E | F))),29603.2,TRUE,0,(!A | (!B & !C & D) | (!B & !C & E) | (!B & !C & F)),14209.4,TRUE,6,(!A -> ((B & !C) <-> D)),48147.6,TRUE,11,((A | !B | C | D) & (A | B | !D) & (A | !C | !D)),263015.1,13
65c5fdc265337212ebe46682,2024-02-09T10:26:10.953Z,,,,NaN,,NaN,,,8,((A <-> (B & C & !D)) | (D & !E)),,,4,((D -> E) -> (A <-> (B & C & !D))),,,6,((A -> !B) & (C -> !D)),,,7,!((A & B) | (C & D)),,,5,!(A & !B & !C & D),,,13,((A & D) -> (B | C)),54712.3,TRUE,1,((A & !(B | C)) -> D),53429.3,TRUE,0,((A & !B & !C) -> D),,,9,((A & B) | (C & B) | (D & B) | (E & B)),,,15,(B & (A | C | D | E)),,,11,(A -> ((B & C & D) -> !E)),36952.3,TRUE,2,(!A | !B | !C | !D | !E),,,14,(A -> ((B | C | D) & E)),54875.1,TRUE,3,(!A | (B & E) | (C & E) | (D & E)),,,12,(A -> ((B | C | D) & (E | F))),,,10,((!A | B | C | D) & (!A | E | F)),199969,4
65c5fe6d65337212ebe466bc,2024-02-09T10:29:01.674Z,TRUE,M,16,Other,2,some,14912.4,FALSE,2,(A -> (!B & !C & D)),22541.8,FALSE,12,((D -> (B | C)) -> !A),32449.9,TRUE,4,(!A & !B & !C & !D & !E),15601.8,TRUE,0,!(A | B | C | D | E),6786.4,FALSE,5,((A & !B) -> (!C & !D)),4533.1,FALSE,3,((C | D) -> (A -> B)),7235.6,FALSE,10,((A & B) -> !(C | D)),23254.9,TRUE,11,((A & B) -> (!C & !D)),6211,TRUE,6,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),40489.9,FALSE,1,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),11507.7,FALSE,14,(A -> ((B & C) -> D)),32145.8,TRUE,8,(!A | !B | !C | D),25573.2,TRUE,9,(A -> ((B & C) <-> !D)),37889,TRUE,13,(!A | (B & C & !D) | (!C & D) | (!B & D)),3645.7,TRUE,7,(!(A | B) -> !(C | D | (E & F))),13490.1,TRUE,15,((A | B | !E | !F) & (A | B | !D) & (A | B | !C)),298268.3,9
